fpl_id,opta_id,season_name,start_cost,end_cost,total_points,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,clearances_blocks_interceptions,recoveries,tackles,defensive_contribution,starts
139,489639,2023/24,45,44,68,1890,0,0,4,28,0,0,0,3,0,65,7,417,541.4,1.0,0.0,54.3,0,0,0,0,21
139,489639,2024/25,45,45,103,3240,0,1,7,58,0,0,0,5,0,91,6,366,849.8,10.0,0.0,85.8,0,0,0,0,36
