fpl_id,opta_id,season_name,start_cost,end_cost,total_points,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,clearances_blocks_interceptions,recoveries,tackles,defensive_contribution,starts
444,550864,2024/25,45,43,22,1160,0,0,1,24,0,0,0,5,0,0,0,90,207.4,55.8,54.0,31.8,0,0,0,93,12
444,550864,2025/26,45,41,56,1730,0,1,2,33,0,0,0,1,0,0,1,191,327.0,83.1,124.0,53.2,126,73,30,156,18
