fpl_id,opta_id,season_name,start_cost,end_cost,total_points,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,clearances_blocks_interceptions,recoveries,tackles,defensive_contribution,starts
148,231416,2024/25,45,44,19,385,1,0,2,8,0,0,0,1,0,0,0,59,116.4,83.7,40.0,24.0,0,0,0,37,5
148,231416,2025/26,45,45,118,3130,1,2,10,41,0,0,0,6,0,0,7,514,505.0,444.8,284.0,123.7,113,130,57,170,34
