fpl_id,opta_id,season_name,start_cost,end_cost,total_points,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,clearances_blocks_interceptions,recoveries,tackles,defensive_contribution,starts
210,469272,2025/26,50,48,59,1259,2,2,2,24,0,0,0,2,0,0,0,208,185.8,231.1,173.0,59.3,13,38,18,69,14
