fpl_id,fixture_fpl_id,gameweek,kickoff_time,was_home,opponent_team_fpl_id,opponent_team_name,team_h_score,team_a_score,modified,minutes,starts,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,clearances_blocks_interceptions,recoveries,tackles,defensive_contribution,total_points,value,selected,transfers_in,transfers_out,transfers_balance
371,9,1,2026-08-23T15:30:00Z,False,17,Newcastle,2,2,False,77,1,0,1,0,2,0,0,0,0,0,0,0,26,24.4,16.0,4.0,4.4,2,8,1,11,5,60,172067,0,0,0
371,14,2,2026-08-29T11:30:00Z,True,18,Nott'm Forest,2,2,False,19,0,0,0,0,0,0,0,0,0,0,0,0,7,4.4,12.1,0.0,1.7,0,0,1,1,1,60,196536,15005,15183,-178
371,21,3,2026-09-04T19:00:00Z,False,12,Ipswich Town,0,2,False,26,0,0,0,0,0,0,0,0,0,0,0,0,2,2.2,1.7,0.0,0.4,1,1,0,2,1,60,168420,10774,44970,-34196
371,35,4,2026-09-12T14:00:00Z,True,10,Fulham,0,0,False,59,1,0,0,0,0,0,0,0,0,0,0,0,13,19.6,11.4,2.0,3.3,7,1,2,10,1,59,140580,5155,38272,-33117
371,49,5,2026-09-20T13:00:00Z,False,3,Bournemouth,0,1,False,9,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0,1,0,1,1,59,124836,3604,22928,-19324
