fpl_id,fixture_fpl_id,gameweek,kickoff_time,was_home,opponent_team_fpl_id,opponent_team_name,team_h_score,team_a_score,modified,minutes,starts,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,clearances_blocks_interceptions,recoveries,tackles,defensive_contribution,total_points,value,selected,transfers_in,transfers_out,transfers_balance
241,3,1,2026-08-22T14:00:00Z,False,9,Everton,2,0,False,62,1,0,0,0,2,0,0,0,0,0,0,0,11,9.6,4.7,2.0,1.6,3,2,0,5,2,55,15735,0,0,0
241,11,2,2026-08-28T19:00:00Z,True,15,Man City,1,4,False,22,0,0,0,0,1,0,0,0,0,0,0,0,2,0.4,0.3,0.0,0.1,1,1,0,2,1,55,16698,472,1828,-1356
