fpl_id,fixture_fpl_id,gameweek,kickoff_time,was_home,opponent_team_fpl_id,opponent_team_name,team_h_score,team_a_score,modified,minutes,starts,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,clearances_blocks_interceptions,recoveries,tackles,defensive_contribution,total_points,value,selected,transfers_in,transfers_out,transfers_balance
449,9,1,2026-08-23T15:30:00Z,True,14,Liverpool,2,2,False,90,1,0,0,0,2,0,0,0,0,0,0,0,8,22.0,15.2,0.0,3.7,6,8,5,11,3,50,310247,0,0,0
449,15,2,2026-08-29T16:30:00Z,False,19,Spurs,0,2,False,90,1,0,0,1,0,0,0,0,0,0,0,3,52,39.0,27.3,4.0,7.0,11,6,2,13,11,50,411061,52701,19436,33265
449,27,3,2026-09-05T11:30:00Z,True,3,Bournemouth,2,2,False,89,1,0,1,0,2,0,0,0,0,0,0,0,20,28.0,13.4,3.0,4.4,5,13,1,6,4,51,1101917,576636,80066,496570
449,40,4,2026-09-14T19:00:00Z,False,13,Leeds,4,1,False,90,1,0,0,0,4,0,0,0,0,0,0,0,9,21.0,3.9,7.0,3.2,2,4,4,6,0,52,1512788,563772,115626,448146
449,46,5,2026-09-19T14:00:00Z,True,11,Hull City,2,1,False,90,1,1,0,0,1,0,0,0,0,0,0,3,38,0.0,0.0,0.0,0.0,9,7,1,10,13,52,1629142,220393,112705,107688
