fpl_id,fixture_fpl_id,gameweek,kickoff_time,was_home,opponent_team_fpl_id,opponent_team_name,team_h_score,team_a_score,modified,minutes,starts,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,clearances_blocks_interceptions,recoveries,tackles,defensive_contribution,total_points,value,selected,transfers_in,transfers_out,transfers_balance
372,9,1,2026-08-23T15:30:00Z,False,17,Newcastle,2,2,False,27,0,0,0,0,0,0,0,0,0,0,0,0,9,5.8,1.4,0.0,0.7,0,1,2,3,1,55,151941,0,0,0
372,14,2,2026-08-29T11:30:00Z,True,18,Nott'm Forest,2,2,False,76,1,0,0,0,2,0,0,0,0,0,0,0,10,12.6,7.7,0.0,2.0,2,5,3,10,2,55,156781,6567,21508,-14941
