fpl_id,fixture_fpl_id,gameweek,kickoff_time,was_home,opponent_team_fpl_id,opponent_team_name,team_h_score,team_a_score,modified,minutes,starts,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,clearances_blocks_interceptions,recoveries,tackles,defensive_contribution,total_points,value,selected,transfers_in,transfers_out,transfers_balance
262,10,1,2026-08-24T19:00:00Z,True,6,Chelsea,2,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,55,35036,0,0,0
262,19,2,2026-08-30T13:00:00Z,False,20,Sunderland,1,0,False,14,0,0,0,0,0,0,0,0,0,0,0,0,5,5.2,22.8,7.0,3.5,0,1,0,1,1,55,36765,1414,4748,-3334
262,24,3,2026-09-05T14:00:00Z,True,8,Crystal Palace,2,3,False,11,0,0,0,0,0,0,0,0,0,0,0,0,3,0.2,0.5,2.0,0.3,0,0,0,0,1,55,32334,1425,6526,-5101
262,35,4,2026-09-12T14:00:00Z,False,14,Liverpool,0,0,False,13,0,0,0,0,0,0,0,0,0,0,0,0,3,1.2,0.5,0.0,0.2,1,1,0,2,1,54,28676,777,4894,-4117
262,50,5,2026-09-20T15:30:00Z,True,16,Man Utd,1,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,54,26201,582,3491,-2909
