fpl_id,fixture_fpl_id,gameweek,kickoff_time,was_home,opponent_team_fpl_id,opponent_team_name,team_h_score,team_a_score,modified,minutes,starts,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,clearances_blocks_interceptions,recoveries,tackles,defensive_contribution,total_points,value,selected,transfers_in,transfers_out,transfers_balance
267,5,1,2026-08-22T14:00:00Z,True,20,Sunderland,2,1,False,90,1,0,1,0,1,0,0,0,0,0,0,0,22,23.4,14.8,2.0,4.0,2,3,1,6,5,50,10816,0,0,0
267,18,2,2026-08-30T15:30:00Z,False,16,Man Utd,5,2,False,72,1,0,0,0,4,0,0,0,1,0,0,0,11,0.0,0.0,0.0,0.0,7,1,3,11,1,50,12592,1178,1345,-167
