fpl_id,fixture_fpl_id,gameweek,kickoff_time,was_home,opponent_team_fpl_id,opponent_team_name,team_h_score,team_a_score,modified,minutes,starts,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,clearances_blocks_interceptions,recoveries,tackles,defensive_contribution,total_points,value,selected,transfers_in,transfers_out,transfers_balance
388,8,1,2026-08-23T13:00:00Z,True,3,Bournemouth,2,1,False,90,1,1,0,0,1,0,0,0,0,0,0,2,31,43.6,17.5,28.0,8.9,1,4,3,4,10,60,1521853,0,0,0
388,11,2,2026-08-28T19:00:00Z,False,8,Crystal Palace,1,4,False,90,1,0,0,0,1,0,0,0,0,0,0,0,12,0.0,0.0,0.0,0.0,5,4,0,5,2,60,1952448,182745,41758,140987
