fpl_id,fixture_fpl_id,gameweek,kickoff_time,was_home,opponent_team_fpl_id,opponent_team_name,team_h_score,team_a_score,modified,minutes,starts,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,clearances_blocks_interceptions,recoveries,tackles,defensive_contribution,total_points,value,selected,transfers_in,transfers_out,transfers_balance
346,6,1,2026-08-22T14:00:00Z,False,18,Nott'm Forest,0,1,False,90,1,0,0,1,0,0,0,0,1,0,0,0,-2,0.0,0.8,11.0,0.7,0,2,0,2,1,60,2823371,0,0,0
346,17,2,2026-08-30T13:00:00Z,True,4,Brentford,1,1,False,90,1,1,0,0,1,0,0,0,0,0,0,2,31,0.0,0.0,0.0,0.0,3,1,0,4,8,60,2823193,84314,188936,-104622
