fpl_id,fixture_fpl_id,gameweek,kickoff_time,was_home,opponent_team_fpl_id,opponent_team_name,team_h_score,team_a_score,modified,minutes,starts,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,clearances_blocks_interceptions,recoveries,tackles,defensive_contribution,total_points,value,selected,transfers_in,transfers_out,transfers_balance
467,6,1,2026-08-22T14:00:00Z,True,13,Leeds,0,1,False,90,1,0,0,0,1,0,0,0,0,0,2,0,11,14.2,0.0,0.0,1.4,0,9,0,0,2,50,140711,0,0,0
467,14,2,2026-08-29T11:30:00Z,False,14,Liverpool,2,2,False,90,1,0,0,0,2,0,0,0,0,0,2,0,6,0.0,0.0,0.0,0.0,3,6,0,0,1,50,148147,3350,11746,-8396
